marka,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
skoda, Citigo,2018.0,8695.0,Manual,12952.0,Petrol,145.0,64.2,1.0
vauxhall, Corsa,2019.0,9900.0,Manual,3363.0,Petrol,150.0,43.5,1.4
unclean cclass, C Class,2016.0,16000.0,Manual,19019.0,25,145.0,54.3,1.6
audi, A6,2017.0,17500.0,Manual,20131.0,Diesel,145.0,61.4,2.0
merc, SL CLASS,2019.0,57399.0,Semi-Auto,894.0,Petrol,145.0,31.4,4.7
cclass, C Class,2016.0,16499.0,Semi-Auto,35459.0,Diesel,145.0,54.3,2.1
ford, Mondeo,2017.0,14750.0,Manual,12078.0,Diesel,30.0,64.2,2.0
skoda, Fabia,2016.0,9795.0,Semi-Auto,34008.0,Petrol,20.0,60.1,1.2
merc, C Class,2018.0,18500.0,Automatic,28248.0,Diesel,150.0,64.2,2.1
merc, A Class,2017.0,16490.0,Semi-Auto,41445.0,Diesel,20.0,74.3,1.5
vauxhall, Corsa,2017.0,7750.0,Manual,26485.0,Petrol,145.0,55.4,1.4
ford, C-MAX,2016.0,9998.0,Semi-Auto,15335.0,Diesel,125.0,58.9,2.0
hyundi, I10,2016.0,6250.0,Manual,13102.0,Petrol,20.0,61.4,1.0
vauxhall, Adam,2019.0,9960.0,Manual,5408.0,Petrol,145.0,44.8,1.2
ford, Focus,2019.0,16200.0,Manual,2982.0,Petrol,145.0,58.9,1.0
vw, Golf,2017.0,17495.0,Manual,32963.0,Diesel,145.0,60.1,2.0
focus, Focus,2007.0,6995.0,Manual,68000.0,Petrol,145.0,54.3,2.5
vauxhall, Corsa,2016.0,5750.0,Manual,53606.0,Petrol,30.0,55.4,1.4
vw, Golf,2016.0,20000.0,Automatic,52042.0,Petrol,200.0,39.8,2.0
audi, A1,2013.0,10379.0,Semi-Auto,22089.0,Petrol,125.0,53.3,1.4
audi, A4,2019.0,26700.0,Automatic,4599.0,Petrol,145.0,38.7,2.0
hyundi, Santa Fe,2017.0,19990.0,Semi-Auto,38202.0,Diesel,150.0,42.8,2.2
skoda, Fabia,2016.0,8100.0,Manual,34860.0,Petrol,20.0,60.1,1.2
bmw, 3 Series,2016.0,19000.0,Semi-Auto,40500.0,Diesel,145.0,53.3,3.0
vauxhall, Corsa,2016.0,11500.0,Automatic,16260.0,Petrol,145.0,47.9,1.4
vauxhall, Mokka X,2018.0,13798.0,Semi-Auto,14292.0,Petrol,145.0,37.2,1.4
ford, S-MAX,2019.0,23400.0,Manual,14082.0,Diesel,145.0,54.3,2.0
vauxhall, Mokka X,2019.0,11699.0,Manual,20159.0,Petrol,145.0,39.2,1.4
ford, Focus,2017.0,17698.0,Manual,14557.0,Petrol,145.0,41.5,2.0
skoda, Karoq,2019.0,17185.0,Manual,8521.0,Petrol,150.0,44.1,1.0
toyota, Prius,2017.0,20995.0,Automatic,3440.0,Hybrid,135.0,94.1,1.8
unclean cclass, C Class,2019.0,26899.0,Semi-Auto,2000.0,Petrol,145.0,54.3,1.6
vw, Polo,2019.0,15690.0,Semi-Auto,4000.0,Petrol,150.0,45.6,1.0
cclass, C Class,2017.0,13392.0,Automatic,102000.0,Diesel,145.0,54.3,2.1
merc, A Class,2019.0,19493.0,Automatic,2869.0,Petrol,145.0,28.5,1.3
hyundi, I10,2019.0,9290.0,Manual,2811.0,Petrol,150.0,49.6,1.0
vw, Golf,2014.0,9991.0,Semi-Auto,40572.0,Petrol,30.0,56.5,1.4
unclean focus, Focus,2013.0,6800.0,Manual,42817.0,15,145.0,54.3,1.6
vauxhall, Corsa,2018.0,5991.0,Manual,62451.0,Petrol,150.0,55.4,1.4
ford, Focus,2016.0,6990.0,Manual,45000.0,Petrol,20.0,61.4,1.0
merc, A Class,2017.0,16999.0,Manual,8771.0,Diesel,145.0,68.9,1.5
ford, Fiesta,2009.0,2595.0,Manual,80000.0,Petrol,125.0,52.3,1.2
merc, E Class,2019.0,36699.0,Automatic,5745.0,Hybrid,135.0,188.3,2.0
ford, C-MAX,2019.0,13498.0,Manual,23394.0,Petrol,145.0,48.7,1.0
unclean focus, Focus,2017.0,10999.0,Manual,15555.0,Petrol,145.0,54.3,1.6
vw, Passat,2015.0,8000.0,Manual,79790.0,Diesel,0.0,76.3,1.6
merc, A Class,2017.0,12400.0,Manual,28572.0,Petrol,125.0,52.3,1.6
audi, Q3,2019.0,31990.0,Semi-Auto,7595.0,Diesel,145.0,38.7,2.0
ford, Focus,2015.0,7899.0,Manual,60482.0,Diesel,0.0,74.3,1.5
ford, Fiesta,2018.0,10500.0,Manual,21191.0,Petrol,145.0,65.7,1.0
vw, Golf,2019.0,18600.0,Manual,195.0,Diesel,145.0,57.7,1.6
unclean focus, Focus,2016.0,11999.0,Manual,15002.0,Petrol,145.0,54.3,1.6
vauxhall, Mokka X,2017.0,11989.0,Manual,25321.0,Petrol,145.0,47.1,1.4
audi, Q5,2011.0,7495.0,Manual,139989.0,Petrol,300.0,33.6,2.0
ford, Focus,2019.0,17250.0,Automatic,7013.0,Diesel,145.0,64.2,2.0
ford, Fiesta,2019.0,13200.0,Manual,2803.0,Petrol,145.0,58.9,1.0
merc, GLC Class,2020.0,25991.0,Semi-Auto,14000.0,Diesel,145.0,40.9,2.0
ford, Fiesta,2019.0,16150.0,Semi-Auto,1952.0,Petrol,145.0,48.7,1.0
ford, Fiesta,2013.0,7500.0,Manual,47093.0,Petrol,0.0,65.7,1.0
vw, Polo,2017.0,9190.0,Manual,16000.0,Petrol,145.0,58.9,1.0
hyundi, IX35,2014.0,9800.0,Manual,35541.0,Diesel,145.0,53.3,1.7
bmw, 4 Series,2019.0,29840.0,Automatic,6000.0,Diesel,145.0,60.1,2.0
toyota, Auris,2016.0,15495.0,Automatic,40294.0,Hybrid,0.0,70.6,1.8
vauxhall, Viva,2015.0,5660.0,Manual,11653.0,Petrol,20.0,62.8,1.0
bmw, 3 Series,2020.0,39900.0,Automatic,13.0,Diesel,145.0,44.1,3.0
ford, Mondeo,2017.0,11998.0,Manual,44456.0,Diesel,30.0,65.7,2.0
ford, Focus,2015.0,9500.0,Manual,34319.0,Diesel,30.0,64.2,1.5
unclean focus, Focus,2015.0,12638.0,Manual,46628.0,26,145.0,54.3,1.6
ford, Focus,2015.0,6499.0,Automatic,72000.0,Petrol,165.0,44.8,1.6
vw, Golf,2017.0,13995.0,Manual,20769.0,Petrol,145.0,54.3,1.4
unclean cclass, C Class,2014.0,14490.0,Semi-Auto,31801.0,31,145.0,54.3,1.6
vw, T-Roc,2018.0,20199.0,Manual,12506.0,Petrol,145.0,53.3,1.5
skoda, Fabia,2017.0,9499.0,Manual,14898.0,Petrol,150.0,64.2,1.0
vw, Tiguan,2019.0,28990.0,Automatic,3731.0,Diesel,145.0,39.8,2.0
unclean cclass, C Class,2017.0,18399.0,Semi-Auto,23393.0,Diesel,145.0,54.3,1.6
audi, A1,2019.0,19995.0,Manual,10300.0,Petrol,150.0,50.4,1.0
focus, Focus,2019.0,15290.0,Manual,10056.0,Petrol,145.0,54.3,1.0
bmw, 2 Series,2019.0,21500.0,Semi-Auto,2070.0,Petrol,145.0,40.9,1.5
vauxhall, Astra,2017.0,11300.0,Manual,12955.0,Petrol,125.0,51.4,1.4
audi, Q2,2019.0,22784.0,Manual,4569.0,Petrol,145.0,40.9,1.5
ford, Focus,2019.0,17000.0,Manual,3745.0,Petrol,145.0,60.1,1.0
merc, A Class,2017.0,18999.0,Semi-Auto,18032.0,Diesel,145.0,68.9,2.1
vw, Shuttle,2018.0,19498.0,Manual,30803.0,Diesel,145.0,47.1,2.0
ford, Fiesta,2017.0,9050.0,Manual,16812.0,Petrol,145.0,64.2,1.1
ford, Kuga,2019.0,17990.0,Manual,12009.0,Petrol,145.0,39.2,1.5
ford, Fiesta,2020.0,18200.0,Manual,10.0,Petrol,145.0,49.6,1.0
audi, Q3,2019.0,27500.0,Automatic,7626.0,Diesel,150.0,47.1,2.0
merc, CLS Class,2017.0,21290.0,Semi-Auto,38736.0,Diesel,125.0,57.7,2.1
toyota, Corolla,2020.0,28495.0,Automatic,2141.0,Hybrid,140.0,56.5,1.8
ford, EcoSport,2016.0,9298.0,Manual,18687.0,Petrol,125.0,53.3,1.0
ford, Fiesta,2018.0,13000.0,Manual,16800.0,Petrol,145.0,58.9,1.0
vw, Golf,2019.0,12795.0,Manual,11560.0,Petrol,150.0,49.6,1.0
vw, Golf,2016.0,13491.0,Manual,5762.0,Petrol,30.0,53.3,1.4
vauxhall, Astra,2016.0,8750.0,Manual,20533.0,Petrol,20.0,64.2,1.0
merc, E Class,2017.0,19000.0,Automatic,28491.0,Diesel,20.0,72.4,2.0
toyota, Aygo,2017.0,7450.0,Manual,10512.0,Petrol,150.0,68.9,1.0
vauxhall, Zafira,2016.0,11736.0,Automatic,22259.0,Petrol,200.0,40.9,1.4
hyundi, Tucson,2017.0,13698.0,Manual,6741.0,Petrol,150.0,44.8,1.6
toyota, Auris,2013.0,5899.0,Manual,41000.0,Petrol,125.0,51.4,1.3
vw, Tiguan,2014.0,11995.0,Semi-Auto,72000.0,Diesel,200.0,47.1,2.0
ford, Fiesta,2017.0,8995.0,Manual,16571.0,Petrol,125.0,54.3,1.2
vw, Polo,2017.0,11990.0,Semi-Auto,24319.0,Petrol,20.0,60.1,1.2
hyundi, I10,2020.0,12795.0,Manual,822.0,Petrol,145.0,53.3,1.0
focus, Focus,2019.0,17995.0,Manual,14569.0,Petrol,145.0,54.3,1.0
vw, Touareg,2017.0,21995.0,Semi-Auto,61098.0,Diesel,150.0,42.8,3.0
ford, Kuga,2016.0,11798.0,Semi-Auto,15075.0,Diesel,150.0,52.3,2.0
ford, Fiesta,2018.0,8491.0,Manual,17878.0,Petrol,145.0,64.2,1.1
toyota, Auris,2018.0,15495.0,Automatic,11866.0,Hybrid,140.0,65.6,1.8
bmw, 3 Series,2015.0,14450.0,Automatic,47288.0,Diesel,30.0,62.8,2.0
toyota, C-HR,2018.0,22995.0,Automatic,15441.0,Hybrid,135.0,74.3,1.8
ford, Kuga,2019.0,19999.0,Manual,4178.0,Petrol,145.0,35.3,1.5
hyundi, Tucson,2019.0,23991.0,Semi-Auto,10.0,Petrol,145.0,36.2,1.6
focus, Focus,2019.0,21680.0,Automatic,4677.0,Diesel,145.0,54.3,2.0
merc, C Class,2016.0,18480.0,Semi-Auto,14996.0,Diesel,20.0,64.2,2.1
unclean focus, Focus,2015.0,7810.0,Manual,66990.0,Diesel,145.0,54.3,1.6
ford, EcoSport,2018.0,10990.0,Manual,12743.0,Petrol,145.0,52.3,1.0
merc, A Class,2014.0,11400.0,Manual,23016.0,Diesel,30.0,64.2,2.1
bmw, 3 Series,2014.0,16800.0,Semi-Auto,50687.0,Diesel,160.0,52.3,3.0
merc, E Class,2017.0,21990.0,Semi-Auto,24000.0,Diesel,145.0,65.7,2.0
vw, Golf,2014.0,10094.0,Manual,40133.0,Diesel,20.0,68.9,2.0
ford, EcoSport,2016.0,9389.0,Manual,24607.0,Petrol,125.0,52.3,1.0
vw, Arteon,2020.0,32495.0,Semi-Auto,3000.0,Petrol,145.0,35.8,2.0
ford, Edge,2017.0,19750.0,Semi-Auto,35000.0,Diesel,150.0,47.9,2.0
cclass, C Class,2017.0,25000.0,Automatic,9507.0,Petrol,145.0,54.3,2.0
ford, Fiesta,2017.0,8500.0,Manual,17812.0,Petrol,145.0,54.3,1.2
hyundi, I800,2019.0,18440.0,Manual,16464.0,Diesel,150.0,31.7,2.5
merc, GLE Class,2017.0,29998.0,Semi-Auto,23747.0,Diesel,150.0,42.8,3.0
ford, Fiesta,2019.0,13000.0,Manual,6207.0,Petrol,150.0,56.5,1.0
vw, T-Roc,2018.0,17950.0,Manual,18200.0,Petrol,150.0,53.3,1.5
unclean focus, Focus,2018.0,15340.0,Manual,10551.0,Petrol,145.0,54.3,1.6
ford, Focus,2005.0,1449.0,Manual,101000.0,Petrol,200.0,42.1,1.6
ford, Fiesta,2018.0,14299.0,Manual,9804.0,Petrol,145.0,65.7,1.0
focus, Focus,2013.0,5495.0,Manual,76250.0,Petrol,145.0,54.3,1.0
unclean cclass, C Class,2019.0,30950.0,Automatic,1218.0,Diesel,145.0,54.3,1.6
vauxhall, Astra,2019.0,14995.0,Automatic,4020.0,Petrol,150.0,42.8,1.4
vw, Polo,2017.0,9950.0,Manual,15784.0,Petrol,150.0,60.1,1.0
audi, A6,2016.0,20995.0,Semi-Auto,23700.0,Diesel,30.0,61.4,3.0
merc, B Class,2019.0,20200.0,Semi-Auto,9221.0,Petrol,145.0,45.6,1.3
vauxhall, Mokka,2014.0,7399.0,Manual,37601.0,Diesel,30.0,62.8,1.7
bmw, X2,2019.0,28226.0,Automatic,123.0,Diesel,145.0,47.9,2.0
ford, Focus,2018.0,14497.0,Manual,7066.0,Petrol,145.0,57.7,1.0
hyundi, Tucson,2017.0,15000.0,Manual,23310.0,Diesel,30.0,61.7,0.0
cclass, C Class,2017.0,16210.0,Semi-Auto,32632.0,Diesel,145.0,54.3,2.1
vauxhall, Crossland X,2019.0,15495.0,Manual,4963.0,Diesel,145.0,60.1,1.5
ford, S-MAX,2020.0,33000.0,Semi-Auto,1500.0,Diesel,150.0,43.5,2.0
focus, Focus,2019.0,18785.0,Manual,12395.0,Diesel,145.0,54.3,1.5
bmw, 1 Series,2019.0,19995.0,Semi-Auto,2604.0,Diesel,145.0,70.6,2.0
ford, Focus,2018.0,11995.0,Manual,24000.0,Petrol,145.0,57.7,1.0
vauxhall, Zafira,2017.0,12800.0,Manual,7708.0,Petrol,200.0,41.5,1.4
bmw, X2,2019.0,26940.0,Semi-Auto,6055.0,Diesel,150.0,58.9,2.0
unclean cclass, C Class,2019.0,40599.0,Semi-Auto,8000.0,Petrol,145.0,54.3,1.6
unclean cclass, C Class,2019.0,23490.0,Automatic,16926.0,Petrol,145.0,54.3,1.6
vw, Golf,2016.0,10999.0,Automatic,44472.0,Diesel,20.0,58.9,1.6
vauxhall, Astra,2018.0,10995.0,Manual,9858.0,Petrol,145.0,51.4,1.4
merc, C Class,2019.0,23490.0,Automatic,16926.0,Petrol,145.0,45.6,1.5
cclass, C Class,2019.0,30840.0,Semi-Auto,6200.0,Diesel,145.0,54.3,2.0
vw, Polo,2016.0,9230.0,Manual,23912.0,Petrol,20.0,60.1,1.2
ford, B-MAX,2016.0,9498.0,Manual,14853.0,Diesel,0.0,74.4,1.5
bmw, 3 Series,2019.0,27995.0,Semi-Auto,2460.0,Diesel,145.0,53.3,2.0
ford, Fiesta,2015.0,6700.0,Manual,35659.0,Petrol,0.0,65.7,1.0
audi, A3,2017.0,15995.0,Manual,28987.0,Petrol,30.0,57.6,1.4
ford, Focus,2019.0,16982.0,Manual,4000.0,Petrol,145.0,60.1,1.0
ford, Fiesta,2016.0,9298.0,Manual,18502.0,Petrol,0.0,65.7,1.0
ford, Focus,2019.0,15597.0,Manual,7231.0,Petrol,145.0,60.1,1.0
ford, EcoSport,2015.0,7991.0,Manual,26000.0,Diesel,30.0,61.4,1.5
focus, Focus,2019.0,29850.0,Manual,534.0,Petrol,145.0,54.3,2.3
vw, Polo,2020.0,14885.0,Manual,442.0,Petrol,145.0,47.9,1.0
audi, A1,2016.0,19512.0,Manual,18270.0,Petrol,235.0,39.8,2.0
merc, C Class,2017.0,14690.0,Manual,41814.0,Diesel,30.0,65.7,1.6
vauxhall, Astra,2015.0,7499.0,Manual,43674.0,Petrol,20.0,64.2,1.0
audi, A3,2015.0,12700.0,Manual,55583.0,Diesel,20.0,68.9,2.0
unclean cclass, C Class,2017.0,20995.0,Automatic,32664.0,Petrol,145.0,54.3,1.6
bmw, 4 Series,2015.0,18290.0,Semi-Auto,25000.0,Diesel,145.0,56.5,3.0
ford, Focus,2019.0,17320.0,Manual,3850.0,Petrol,145.0,60.1,1.0
merc, A Class,2016.0,15750.0,Semi-Auto,52964.0,Diesel,20.0,67.3,2.1
vw, Tiguan,2018.0,20000.0,Manual,7575.0,Petrol,150.0,46.3,1.4
vw, Tiguan,2017.0,16992.0,Manual,40000.0,Diesel,160.0,50.4,2.0
merc, A Class,2019.0,23745.0,Automatic,2751.0,Diesel,145.0,56.5,2.0
cclass, C Class,2016.0,20780.0,Semi-Auto,31246.0,Diesel,145.0,54.3,2.1
bmw, 2 Series,2016.0,15149.0,Manual,34608.0,Petrol,200.0,42.8,2.0
vw, Polo,2019.0,11990.0,Manual,15629.0,Petrol,150.0,48.7,1.0
vw, Polo,2020.0,18231.0,Semi-Auto,3375.0,Petrol,145.0,46.3,1.0
vauxhall, Corsa,2013.0,4999.0,Manual,51972.0,Petrol,125.0,51.4,1.2
skoda, Scala,2020.0,15995.0,Manual,1422.0,Petrol,145.0,49.6,1.0
audi, Q2,2019.0,22600.0,Manual,4521.0,Diesel,145.0,46.3,1.6
bmw, 1 Series,2017.0,12400.0,Manual,19454.0,Diesel,145.0,72.4,1.5
focus, Focus,2017.0,9991.0,Manual,21755.0,Petrol,145.0,54.3,1.0
toyota, Hilux,2018.0,21998.0,Automatic,12276.0,Diesel,265.0,36.2,2.4
toyota, RAV4,2014.0,10995.0,Manual,59627.0,Diesel,125.0,57.6,2.0
vw, Caravelle,2019.0,40999.0,Automatic,60.0,Diesel,145.0,32.8,2.0
vauxhall, Astra,2017.0,9090.0,Manual,53388.0,Diesel,20.0,72.4,1.6
toyota, Auris,2017.0,14298.0,Automatic,5631.0,Hybrid,140.0,78.5,1.8
vauxhall, Vivaro,2015.0,14499.0,Manual,64000.0,Diesel,235.0,42.8,1.6
merc, A Class,2019.0,21950.0,Semi-Auto,2151.0,Diesel,145.0,56.5,2.0
unclean focus, Focus,2017.0,10990.0,Manual,22000.0,Petrol,145.0,54.3,1.6
vw, Passat,2015.0,10600.0,Manual,36245.0,Diesel,20.0,70.6,1.6
focus, Focus,2019.0,18680.0,Automatic,8900.0,Diesel,145.0,54.3,1.5
ford, Kuga,2019.0,20495.0,Manual,12034.0,Diesel,145.0,47.9,2.0
toyota, Aygo,2018.0,9831.0,Manual,10742.0,Petrol,145.0,56.5,1.0
bmw, 3 Series,2016.0,18990.0,Automatic,26000.0,Other,0.0,134.5,2.0
merc, GLE Class,2016.0,25340.0,Automatic,34895.0,Diesel,200.0,47.9,2.1
cclass, C Class,2015.0,13900.0,Automatic,57081.0,Diesel,145.0,54.3,2.1
skoda, Yeti Outdoor,2016.0,13495.0,Semi-Auto,28500.0,Petrol,125.0,51.4,1.2
toyota, Aygo,2017.0,5995.0,Manual,25629.0,Petrol,0.0,69.0,1.0
vauxhall, Corsa,2015.0,6621.0,Manual,15182.0,Petrol,125.0,53.3,1.2
merc, M Class,2009.0,8995.0,Automatic,86000.0,Diesel,555.0,30.4,3.0
unclean cclass, C Class,2016.0,14390.0,Semi-Auto,36836.0,24,145.0,54.3,1.6
ford, Fiesta,2017.0,7890.0,Manual,39876.0,Petrol,0.0,65.7,1.0
vauxhall, Corsa,2015.0,6498.0,Manual,22825.0,Petrol,30.0,55.4,1.4
merc, CL Class,2015.0,19498.0,Semi-Auto,20820.0,Diesel,20.0,67.3,2.1
ford, Focus,2018.0,19999.0,Manual,10365.0,Petrol,145.0,41.5,2.0
ford, Fiesta,2018.0,9289.0,Manual,16086.0,Petrol,145.0,64.2,1.1
cclass, C Class,2016.0,16998.0,Semi-Auto,21786.0,Diesel,145.0,54.3,2.1
audi, A5,2019.0,25871.0,Automatic,14649.0,Petrol,145.0,39.8,2.0
bmw, X1,2017.0,19490.0,Automatic,27988.0,Diesel,145.0,57.6,2.0
merc, A Class,2019.0,23490.0,Manual,300.0,Petrol,145.0,47.1,1.3
merc, A Class,2013.0,9770.0,Semi-Auto,66484.0,Petrol,145.0,50.4,1.6
merc, C Class,2019.0,21599.0,Semi-Auto,9723.0,Diesel,145.0,61.4,2.0
focus, Focus,2017.0,17200.0,Manual,23367.0,Diesel,145.0,54.3,2.0
merc, GLE Class,2019.0,49199.0,Semi-Auto,6785.0,Diesel,150.0,36.7,3.0
vw, Golf,2019.0,17298.0,Manual,7844.0,Petrol,145.0,47.1,1.5
hyundi, Kona,2018.0,12995.0,Manual,9505.0,Petrol,150.0,52.3,1.0
vauxhall, Astra,2018.0,11300.0,Manual,16881.0,Petrol,145.0,51.4,1.4
ford, Fiesta,2017.0,8700.0,Manual,7657.0,Petrol,0.0,65.7,1.0
cclass, C Class,2019.0,32099.0,Semi-Auto,724.0,Diesel,145.0,54.3,2.0
skoda, Yeti Outdoor,2016.0,12147.0,Semi-Auto,17672.0,Petrol,125.0,51.4,1.2
unclean cclass, C Class,2019.0,29000.0,Semi-Auto,4650.0,Petrol,145.0,54.3,1.6
bmw, 1 Series,2019.0,20980.0,Manual,2985.0,Petrol,150.0,44.1,1.5
toyota, Yaris,2017.0,9795.0,Manual,22247.0,Petrol,145.0,58.9,1.5
hyundi, Tucson,2017.0,13600.0,Manual,23805.0,Petrol,145.0,44.8,1.6
audi, TT,2017.0,27000.0,Automatic,9610.0,Petrol,145.0,41.5,2.0
audi, Q3,2016.0,16900.0,Manual,23382.0,Diesel,30.0,60.1,2.0
audi, A5,2017.0,20962.0,Semi-Auto,32065.0,Diesel,145.0,65.7,2.0
vauxhall, Corsa,2009.0,3690.0,Manual,31000.0,Diesel,30.0,62.8,1.2
vauxhall, Grandland X,2018.0,15795.0,Manual,6805.0,Petrol,145.0,55.4,1.2
skoda, Citigo,2018.0,7450.0,Manual,8800.0,Petrol,145.0,64.2,1.0
unclean cclass, C Class,2017.0,25172.0,Automatic,30525.0,Petrol,145.0,54.3,1.6
focus, Focus,2011.0,5999.0,Automatic,48370.0,Petrol,145.0,54.3,1.6
ford, C-MAX,2017.0,11500.0,Manual,9786.0,Petrol,30.0,55.4,1.0
merc, C Class,2019.0,37899.0,Semi-Auto,7411.0,Petrol,145.0,29.4,3.0
unclean focus, Focus,2014.0,8698.0,Manual,23540.0,14,145.0,54.3,1.6
focus, Focus,2019.0,18200.0,Manual,804.0,Petrol,145.0,54.3,1.0
audi, Q3,2019.0,26875.0,Semi-Auto,13479.0,Diesel,145.0,48.7,2.0
skoda, Kodiaq,2017.0,23000.0,Manual,11000.0,Petrol,150.0,40.9,1.4
hyundi, Tucson,2019.0,16395.0,Manual,5338.0,Petrol,145.0,34.9,1.6
ford, Fiesta,2017.0,9998.0,Manual,28519.0,Petrol,20.0,62.8,1.0
vw, Golf,2018.0,11998.0,Manual,31471.0,Diesel,145.0,61.4,1.6
merc, C Class,2017.0,18999.0,Automatic,35649.0,Diesel,30.0,61.4,2.1
bmw, 5 Series,2017.0,22990.0,Semi-Auto,33492.0,Diesel,145.0,60.1,2.0
vw, Polo,2019.0,19995.0,Semi-Auto,2825.0,Petrol,150.0,39.8,2.0
unclean cclass, C Class,2016.0,34380.0,Semi-Auto,15554.0,Petrol,145.0,54.3,1.6
vw, Golf,2019.0,22990.0,Semi-Auto,2926.0,Petrol,145.0,43.5,1.5
merc, C Class,2018.0,38495.0,Automatic,4127.0,Petrol,145.0,34.0,3.0
merc, B Class,2019.0,23900.0,Automatic,2502.0,Petrol,145.0,44.8,1.3
vw, Tiguan,2019.0,23750.0,Manual,2957.0,Diesel,145.0,47.9,2.0
merc, A Class,2016.0,14999.0,Semi-Auto,19286.0,Petrol,125.0,53.3,1.6
vauxhall, Astra,2016.0,8970.0,Manual,13426.0,Petrol,125.0,51.4,1.4
vauxhall, Astra,2016.0,8195.0,Manual,29291.0,Petrol,125.0,51.4,1.4
merc, E Class,2016.0,18990.0,Automatic,33599.0,Diesel,160.0,52.3,3.0
merc, A Class,2017.0,15680.0,Manual,12239.0,Diesel,145.0,65.7,2.1
unclean focus, Focus,2013.0,6695.0,Manual,43000.0,11,145.0,54.3,1.6
vauxhall, Mokka,2015.0,9500.0,Manual,22113.0,Diesel,20.0,68.9,1.6
vauxhall, Corsa,2020.0,20499.0,Manual,24.0,Petrol,145.0,52.3,1.2
ford, Focus,2017.0,11950.0,Semi-Auto,12739.0,Petrol,125.0,51.4,1.0
vauxhall, Insignia,2015.0,10699.0,Manual,19615.0,Diesel,125.0,60.1,2.0
vw, Tiguan Allspace,2020.0,26950.0,Manual,752.0,Diesel,145.0,46.3,2.0
bmw, 2 Series,2020.0,26883.0,Semi-Auto,101.0,Petrol,145.0,40.9,1.5
vw, Polo,2019.0,13776.0,Manual,10012.0,Petrol,145.0,52.3,1.0
merc, C Class,2017.0,22532.0,Semi-Auto,20150.0,Petrol,145.0,47.1,2.0
ford, Fiesta,2019.0,14999.0,Manual,9101.0,Petrol,145.0,58.9,1.0
bmw, 1 Series,2016.0,10989.0,Manual,49761.0,Diesel,0.0,83.1,1.5
vauxhall, Mokka X,2018.0,12189.0,Manual,5600.0,Petrol,150.0,47.1,1.4
focus, Focus,2017.0,12499.0,Manual,11830.0,Petrol,145.0,54.3,1.0
vw, Polo,2019.0,14415.0,Semi-Auto,17436.0,Petrol,145.0,45.6,1.0
focus, Focus,2012.0,5000.0,Manual,57000.0,Diesel,145.0,54.3,1.6
vw, Up,2016.0,6834.0,Manual,22634.0,Petrol,20.0,64.2,1.0
vw, T-Roc,2018.0,23995.0,Semi-Auto,11273.0,Petrol,145.0,51.4,1.5
unclean focus, Focus,2017.0,12200.0,Manual,24450.0,Diesel,145.0,54.3,1.6
audi, A5,2015.0,13500.0,Manual,18560.0,Diesel,20.0,67.3,2.0
unclean cclass, C Class,2017.0,22260.0,Semi-Auto,27637.0,Diesel,145.0,54.3,1.6
ford, Fiesta,2019.0,13020.0,Manual,5998.0,Petrol,145.0,48.7,1.1
merc, C Class,2019.0,41999.0,Semi-Auto,10104.0,Petrol,145.0,30.4,3.0
merc, C Class,2013.0,11998.0,Semi-Auto,31706.0,Diesel,145.0,53.3,2.1
vw, Golf,2016.0,14498.0,Manual,30224.0,Petrol,20.0,60.1,1.4
unclean focus, Focus,2017.0,18160.0,Manual,17583.0,Petrol,145.0,54.3,1.6
ford, Fiesta,2019.0,14299.0,Manual,2698.0,Petrol,150.0,58.9,1.0
bmw, 4 Series,2020.0,48155.0,Semi-Auto,10.0,Petrol,145.0,44.8,2.0
ford, Fiesta,2018.0,11850.0,Manual,9948.0,Petrol,145.0,65.7,1.0
vw, Golf,2019.0,30990.0,Semi-Auto,3561.0,Petrol,145.0,32.8,2.0
bmw, 5 Series,2017.0,28920.0,Semi-Auto,22158.0,Diesel,145.0,51.4,3.0
bmw, 3 Series,2017.0,19500.0,Semi-Auto,9377.0,Hybrid,0.0,134.5,2.0
focus, Focus,2019.0,16300.0,Automatic,11228.0,Petrol,145.0,54.3,1.0
ford, Fiesta,2018.0,10695.0,Manual,8151.0,Petrol,150.0,58.9,1.0
vw, Golf,2019.0,23899.0,Automatic,5000.0,Other,145.0,52.3,2.0
vauxhall, Astra,2015.0,7599.0,Manual,33566.0,Diesel,0.0,78.5,1.6
vw, Polo,2017.0,10991.0,Manual,24268.0,Petrol,145.0,60.1,1.2
bmw, 6 Series,2017.0,35000.0,Automatic,11541.0,Petrol,145.0,31.0,4.4
skoda, Octavia,2017.0,11490.0,Manual,26607.0,Petrol,30.0,55.4,1.4
ford, Focus,2019.0,20498.0,Automatic,9987.0,Diesel,145.0,74.3,1.5
vw, Polo,2016.0,8995.0,Manual,44042.0,Petrol,20.0,60.1,1.2
merc, GLC Class,2017.0,27199.0,Semi-Auto,21452.0,Diesel,145.0,56.5,2.1
ford, Ka+,2019.0,11000.0,Manual,1645.0,Petrol,145.0,47.9,1.2
focus, Focus,2019.0,17999.0,Manual,4432.0,Petrol,145.0,54.3,1.0
ford, Kuga,2016.0,18500.0,Manual,43100.0,Diesel,125.0,60.1,2.0
vauxhall, Viva,2016.0,5490.0,Manual,25154.0,Petrol,20.0,62.8,1.0
unclean focus, Focus,2017.0,10699.0,Manual,22625.0,Diesel,145.0,54.3,1.6
